web_name,gw,cc
Branthwaite,10,0
Bassey,10,0
Schlupp,10,0
Gomez,10,0
Pickford,10,0
C.Richards,10,0
Patterson,10,0
Stones,10,0
McAtee,10,0
Scarles,10,
Leno,10,0
Collyer,10,0
Welington,10,
Edouard,10,0
Khusanov,10,
Flekken,10,0
Henderson,10,0
Tosin,10,0
Mudryk,10,0
Pau,10,0
Malen,10,
Danso,10,
Martinez,10,0
Al-Hamadi,10,0
Zinchenko,10,0
Mosquera,10,0
Pedro Lima,10,0
Gray,10,0
H.Clarke,10,0
Forbs,10,0
Miley,10,0
Igor,10,0
Reed,10,0
A.Becker,10,0
Krafth,10,0
Pope,10,0
Sels,10,0
Reguilón,10,0
Aké,10,0
Endo,10,0
Daka,10,0
Keane,10,0
Onana,10,0
Marc Guiu,10,0
Wilson,10,0
Malacia,10,0
Quansah,10,0
Maghoma,10,0
Bobb,10,0
Coady,10,0
Walton,10,0
Amass,10,0
Kinsky,10,
Esse,10,
Sánchez,10,0
Edozie,10,0
Johnstone,10,0
Grønbæk,10,
Orford,10,
Palmer,10,
N.Gonzalez,10,
Irving,10,0
Amo-Ameyaw,10,0
Yoro,10,0
C.Doucouré,10,0
Rodrigo,10,0
Chiquinho,10,0
Buendia,10,0
Jay Robinson,10,
Agbinone,10,0
Taylor,10,0
Osula,10,0
Wood,10,0
Arrizabalaga,10,0
Armstrong,10,0
Scarlett,10,0
Verbruggen,10,0
Bates,10,
Faivre,10,0
Fletcher,10,0
Kporha,10,0
H.Traorè,10,0
Mepham,10,0
Wilson-Esbrand,10,
Marsh,10,
McConville,10,
Kinsey,10,
Travers,10,0
Paulsen,10,0
Broggio,10,
Neto,10,0
Jørgensen,10,0
Casadei,10,0
Bettinelli,10,0
Bergström,10,0
B.Badiashile,10,0
Trevitt,10,0
Moran,10,0
Dennis,10,0
J.Araujo,10,0
Toney,10,0
Rushworth,10,0
Onyeka,10,0
Mee,10,0
Konak,10,0
Alves,10,0
Godo,10,0
Gross,10,0
Gilmour,10,0
Dahoud,10,0
Cozier-Duberry,10,0
Baker-Boaitey,10,0
Peart-Harris,10,0
I.Osman,10,0
Lankshear,10,0
Ji-soo,10,0
Hickey,10,0
Henry,10,0
Dasilva,10,0
Brierley,10,0
G.Nunes,10,0
Dixon,10,0
Kaboré,10,0
J.Cuenca,10,0
Nelson,10,0
Metcalfe,10,0
Umeh-Chibueze,10,0
Casey,10,0
Zych,10,0
Swinkels,10,0
Setford,10,0
Oulad M'hand,10,0
Meupiyou,10,0
Chiesa,10,0
Begovic,10,0
Monga,10,
Charlie Tasker,10,
Gower,10,
Neave,10,
Dermot Mee,10,
Genesis Antwi,10,
Benjamin Fredrick,10,
João Cancelo,10,0
Tom Taylor,10,
Boniface,10,
Jake Evans,10,
Barco,10,0
Harry Howell,10,
Freddie Simmonds,10,
Heaton,10,0
Hannibal,10,0
Evans,10,0
Bayindir,10,0
Ortega Moreno,10,0
Barrenechea,10,0
McConnell,10,0
Kelleher,10,0
Pellistri,10,0
McTominay,10,0
Olabade Aluko,10,
Sadi,10,
Adu-Adjei,10,
Hennessey,10,
Kayi Sanda,10,
Yang,10,
Vitor Reis,10,
Ajayi,10,
Silcott-Duberry,10,
McKenna,10,
Coulibaly,10,
Gauci,10,0
Amougou,10,
Diego Carlos,10,0
Diaby,10,0
Dendoncker,10,0
Guardiola,10,
Arteta,10,
Djiga,10,
Olsen,10,0
Nedeljkovic,10,0
Marschall,10,0
Kesler-Hayden,10,0
Iling Jr,10,0
Hause,10,0
Dobbin,10,0
Okoduwa,10,
Jimoh,10,
Danns,10,
Wilson-Brown,10,
Rees-Dottin,10,
Kacurri,10,0
Young,10,0
Morato,10,0
Meghoma,10,0
Wheatley,10,0
Rodney,10,0
Williams-Barnett,10,
Pond,10,0
Samuels,10,0
Nichols,10,0
Yogane,10,0
Jaros,10,0
Kabia,10,0
Heaven,10,0
Fitzgerald,10,0
Simpson-Pusey,10,0
Wright,10,0
Davies,10,0
Cahill,10,0
Butler-Oyedeji,10,0
Nyoni,10,
Winterburn,10,
Mayers,10,
Slater,10,
Hardy,10,
Olusesi,10,
Edozie,10,
Mubama,10,
Acheampong,10,
Rak-Sakyi,10,
Cartwright,10,
Akinmboni,10,
Nallo,10,
Kukonki,10,
Amissah,10,
Abbott,10,
Arthur,10,
Brits,10,
Alleyne,10,
Harris,10,
King,10,
Dorrington,10,
Godfrey,10,
Soler,10,
O'Brien-Whitmarsh,10,
J.Alvarez,10,0
Carson,10,0
R.Williams,10,0
N.Phillips,10,0
Lascelles,10,0
Kuol,10,0
Hayden,10,0
Dúbravka,10,0
Botman,10,0
Golding,10,0
Undav,10,0
Ruddy,10,0
Odysseas,10,0
Lewis,10,0
Ward,10,0
Stolarczyk,10,0
Souttar,10,0
Ricardo,10,0
Okoli,10,0
Marcal,10,0
Iversen,10,0
Hermansen,10,0
Targett,10,0
Clark,10,0
Bajcetic,10,0
O.Richards,10,0
Mighten,10,0
Dennis,10,0
Danilo,10,0
Da Silva Moreira,10,0
C.Miguel,10,0
Bowler,10,0
Boly,10,0
Worrall,10,0
A.Murphy,10,0
Turner,10,0
Toffolo,10,0
Panzo,10,0
Omobamidele,10,0
O'Brien,10,0
Ladapo,10,0
Humphreys,10,0
Harness,10,0
Edmundson,10,0
Baggott,10,0
Vinicius,10,0
Ui-jo,10,0
Cassanova,10,
Eyestone,10,
Knight,10,
Tomiyasu,10,0
Raya,10,0
Ramsdale,10,0
Hein,10,0
Fábio Vieira,10,0
Jack Henry-Francis,10,
Maresca,10,
Morton,10,0
Hürzeler,10,
Echeverri,10,
Mané,10,
Graczyk,10,
Samuels-Smith,10,
Mheuka,10,
Morgan,10,
Koné,10,
Moorhouse,10,
Fredricson,10,
Obi,10,
Coby Ebere,10,
Sherif,10,
Iraola,10,
Emery,10,
Anthony,10,0
Aarons,10,0
Sousa,10,0
Sinisalo,10,0
Rusk,10,
Nuno,10,
Howe,10,
Amorim,10,
Slot,10,
Harrison,10,
Moyes,10,
Glasner,10,
Porter,10,
Van Nistelrooy,10,
Silva,10,
Frank,10,
Pereira,10,
Potter,10,
Postecoglou,10,
Heath,10,
Cashin,10,
McKenna,10,
Peupion,10,0
Offiah,10,0
Cornet,10,0
Areola,10,0
Coleman,10,0
Ward,10,0
Rak-Sakyi,10,0
Ozoh,10,0
Bentley,10,0
B.Traore,10,0
Doak,10,0
N.Aguerd,10,0
Foderingham,10,0
Fabianski,10,0
Earthy,10,0
Gallagher,10,0
Deivid,10,0
D.D.Fofana,10,0
Chukwuemeka,10,0
Cundle,10,0
Chiwome,10,0
Chirewa,10,0
Zouma,10,0
Zanka,10,0
Valdimarsson,10,0
Hodge,10,0
H.Bueno,10,0
Gonzalez,10,0
Fraser,10,0
Fábio Silva,10,0
Ahamada,10,0
S.Bueno,10,0
Podence,10,0
King,10,0
Sarmiento,10,0
Hoever,10,0
O’Mahony,10,0
Mazilu,10,0
Kozlowski,10,0
Wiley,10,0
Pivas,10,0
Muric,10,0
Ângelo,10,0
Andrey Santos,10,0
Anselmino,10,
Steele,10,0
Kalajdžić,10,0
Chadi Riad,10,0
Cannon,10,0
Woolfenden,10,0
Slicker,10,0
Ndaba,10,0
Luongo,10,0
Lis,10,0
Larios,10,0
Edwards,10,0
Charles,10,0
Bella-Kotchap,10,0
Renato Veiga,10,0
Austin,10,0
A.Phillips,10,0
Stewart,10,0
McCarthy,10,0
Mara,10,0
Lumley,10,0
Y. Chermiti,10,0
Maupay,10,0
J.Virginia,10,0
Holgate,10,0
White,10,0
Bazunu,10,0
Petrović,10,0
M.Sarr,10,0
Lukaku,10,0
Kellyman,10,0
B.Fernandes,11,7
M.Salah,11,2
Palmer,11,1
Enzo,11,2
Mbeumo,11,1
Kulusevski,11,3
Tielemans,11,3
Damsgaard,11,1
Andreas,11,3
Ødegaard,11,4
Rice,11,0
Luis Díaz,11,3
Davis,11,2
Pedro Porro,11,4
Eze,11,0
Iwobi,11,4
Szoboszlai,11,1
De Bruyne,11,0
Son,11,2
Gordon,11,3
Cunha,11,2
Alexander-Arnold,11,1
Saka,11,0
Bowen,11,1
Cook,11,1
Gibbs-White,11,0
Bruno G.,11,0
Rogers,11,2
Kluivert,11,1
Semenyo,11,0
Hudson-Odoi,11,0
Bernardo,11,0
Mac Allister,11,1
Foden,11,4
Elanga,11,3
Savinho,11,2
Maddison,11,0
Christie,11,2
Neto,11,2
Robinson,11,1
Amad,11,1
Robertson,11,2
Muñoz,11,1
Trossard,11,1
Isak,11,3
Adama,11,0
Mitchell,11,1
J.Murphy,11,0
I.Sarr,11,1
Tavernier,11,1
Sancho,11,0
L.Paquetá,11,3
Aït-Nouri,11,0
Digne,11,2
Gündogan,11,0
Mitoma,11,1
Martinelli,11,0
Anderson,11,0
Gakpo,11,0
Hall,11,0
McNeil,11,0
Harrison,11,0
O.Dango,11,0
El Khannouss,11,0
Kerkez,11,1
Garnacho,11,0
M.Fernandes,11,2
João Pedro,11,1
Manning,11,2
Wan-Bissaka,11,0
Hughes,11,0
Madueke,11,1
N.Jackson,11,1
Kovačić,11,5
Kudus,11,0
Mateta,11,0
Caicedo,11,0
Rashford,11,0
Haaland,11,0
Dalot,11,0
Ayari,11,0
McGinn,11,1
Gravenberch,11,0
Doku,11,0
Bellegarde,11,0
Estupiñan,11,2
A.Doucoure,11,2
Wharton,11,0
Gvardiol,11,0
Buonanotte,11,3
Lukić,11,0
Minteh,11,0
Wissa,11,0
Grealish,11,0
Joelinton,11,1
J.Clarke,11,0
Watkins,11,0
Hutchinson,11,1
Walker-Peters,11,0
Lewis-Potter,11,3
Evanilson,11,2
Mavididi,11,0
Eriksen,11,1
Willock,11,3
Livramento,11,0
Matheus N.,11,1
N.Semedo,11,1
Gusto,11,2
Casemiro,11,1
Barnes,11,0
J.Gomes,11,0
Dibling,11,0
Schade,11,0
Baleba,11,1
Mykolenko,11,1
Tonali,11,1
Jones,11,0
Delap,11,2
Young,11,2
Lindstrøm,11,2
Georginio,11,0
Gana,11,3
Johnson,11,0
Kamada,11,1
Wood,11,2
Vardy,11,0
Trippier,11,0
Kristiansen,11,0
Raúl,11,1
Morsy,11,0
Smith Rowe,11,3
Wilson,11,0
Mazraoui,11,1
Cucurella,11,0
Ramsey,11,0
Maatsen,11,1
Berge,11,1
Strand Larsen,11,0
Winks,11,0
J.Timber,11,0
Thomas,11,0
Sugawara,11,0
Yates,11,2
Summerville,11,2
Ndiaye,11,0
Welbeck,11,0
O'Riley,11,0
Udogie,11,2
Ward-Prowse,11,0
Kilman,11,0
Emerson,11,1
Aribo,11,0
Bailey,11,0
Tarkowski,11,0
Nørgaard,11,0
Havertz,11,1
Adams,11,1
Ndidi,11,1
N.Williams,11,0
Merino,11,0
Brooks,11,0
Downes,11,0
P.M.Sarr,11,1
Jensen,11,0
André,11,0
Højlund,11,0
Solanke,11,0
Nkunku,11,0
Souček,11,0
Janelt,11,2
J.Ayew,11,0
Ugochukwu,11,0
Gruda,11,1
Enciso,11,0
Harwood-Bellis,11,0
Jota Silva,11,1
Roerslev,11,0
Mainoo,11,0
Huijsen,11,1
Hinshelwood,11,0
Van Hecke,11,1
Dominguez,11,0
Adingra,11,0
Nelson,11,3
Justin,11,0
Füllkrug,11,0
Aina,11,0
Marmoush,11,
Sarabia,11,0
C.Soler,11,0
Gabriel,11,1
Colwill,11,1
Zirkzee,11,0
Guéhi,11,1
Virgil,11,1
M.Asensio,11,
Nwaneri,11,0
Murillo,11,0
R.Gomes,11,0
Alcaraz,11,0
Johnson,11,0
Bergvall,11,0
Doherty,11,0
Álvarez,11,0
Garner,11,0
Tsimikas,11,0
Wieffer,11,0
Nketiah,11,0
Diogo J.,11,0
Guedes,11,0
Zabarnyi,11,0
Cajuste,11,0
Mario Jr.,11,1
Scott,11,0
James,11,0
Werner,11,0
Cash,11,0
Burns,11,0
Konaté,11,1
Spence,11,0
Castagne,11,0
B.Soumaré,11,1
Kamara,11,0
Toti,11,1
Ajer,11,0
Lerma,11,0
Skipp,11,0
Antonio,11,1
Sinisterra,11,0
Smallbone,11,0
Bentancur,11,0
Collins,11,1
Ugarte,11,1
Armstrong,11,0
Barkley,11,0
Kamaldeen,11,0
Bree,11,0
Akanji,11,0
Martinez,11,0
Darwin,11,0
Tel,11,
Sessegnon,11,0
Cairney,11,0
Milenković,11,0
Burn,11,1
