web_name,gw,SoT
B.Fernandes,9,0
Luis Díaz,9,0
Mateta,9,1
Iwobi,9,1
Son,9,0
Eze,9,1
Mitoma,9,1
Solanke,9,0
I.Sarr,9,2
Vardy,9,1
Havertz,9,0
Savinho,9,1
Szoboszlai,9,0
Kudus,9,0
Trossard,9,0
Saka,9,1
João Pedro,9,0
Welbeck,9,1
Johnson,9,0
Schade,9,0
O.Dango,9,1
Gakpo,9,0
Rogers,9,0
Martinelli,9,0
Muniz,9,0
Elanga,9,0
Gordon,9,0
Enzo,9,0
Beto,9,2
Enciso,9,0
Gibbs-White,9,0
Hudson-Odoi,9,1
Calvert-Lewin,9,0
Maddison,9,2
Kulusevski,9,1
Foden,9,0
Barnes,9,0
Marmoush,9,
Hutchinson,9,0
Neto,9,2
Tavernier,9,0
J.Murphy,9,0
Ndiaye,9,0
Duran,9,1
Rashford,9,0
Lewis-Potter,9,0
Onuachu,9,1
Ødegaard,9,0
Souček,9,0
M.Fernandes,9,0
P.M.Sarr,9,0
Minteh,9,0
De Bruyne,9,0
Diogo J.,9,0
Mac Allister,9,1
Amad,9,1
Joelinton,9,0
Muñoz,9,0
Szmodics,9,2
Jones,9,0
Nketiah,9,0
Georginio,9,0
Christie,9,0
Tielemans,9,1
Kovačić,9,1
Darwin,9,0
Gvardiol,9,0
Nørgaard,9,0
Zirkzee,9,0
Nkunku,9,0
Adama,9,1
Baleba,9,2
Merino,9,1
Bernardo,9,0
Lindstrøm,9,1
Brooks,9,0
Buonanotte,9,0
Schär,9,0
M.Asensio,9,
Tonali,9,0
Smith Rowe,9,0
Archer,9,0
Højlund,9,2
Rice,9,0
Bruno G.,9,0
Dibling,9,0
De Ligt,9,0
A.Doucoure,9,1
Cucurella,9,0
Doku,9,0
Wilson,9,0
McNeil,9,1
Andreas,9,0
Yates,9,1
Nwaneri,9,0
Ndidi,9,0
J.Ayew,9,0
Pedro Porro,9,0
Romero,9,0
Armstrong,9,1
Kamaldeen,9,0
Sarabia,9,0
Aït-Nouri,9,1
Malen,9,
Alexander-Arnold,9,0
Casemiro,9,2
Damsgaard,9,1
Tel,9,
J.Gomes,9,0
Richarlison,9,0
Virgil,9,1
Jota Silva,9,0
Ayari,9,0
Guedes,9,0
Sessegnon,9,0
C.Soler,9,0
Milenković,9,0
Emerson,9,1
Enes Ünal,9,0
Lerma,9,0
G.Jesus,9,1
Aribo,9,0
Harwood-Bellis,9,0
Sancho,9,0
Thomas,9,0
Mavididi,9,0
Guéhi,9,1
Anderson,9,0
Dominguez,9,1
Adingra,9,0
Alcaraz,9,0
Estupiñan,9,1
Mangala,9,0
O'Riley,9,0
El Khannouss,9,0
N.Semedo,9,1
Calafiori,9,0
Pinnock,9,0
Hinshelwood,9,0
Collins,9,0
Sinisterra,9,0
Walker-Peters,9,0
N.Williams,9,0
Chalobah,9,0
Martinez,9,0
Broadhead,9,0
Justin,9,0
Harrison,9,0
Onana,9,1
Nelson,9,0
Bailey,9,0
Munetsi,9,
Maatsen,9,0
Wharton,9,1
McGinn,9,0
Gana,9,0
Gündogan,9,0
Mario Jr.,9,0
Füllkrug,9,0
Lacroix,9,0
João Félix,9,0
Sosa,9,0
Gabriel,9,0
Scott,9,0
Van Hecke,9,0
Dalot,9,0
Maguire,9,0
Van den Berg,9,2
Barkley,9,1
Gravenberch,9,0
Andersen,9,0
L.Paquetá,9,0
Mavropanos,9,0
Bellegarde,9,0
Kerkez,9,0
A.Fatawu,9,0
Ings,9,0
Jaden,9,0
C.Richards,9,0
Carvalho,9,0
Bentancur,9,0
Murillo,9,0
Rúben,9,1
Wan-Bissaka,9,0
Sugawara,9,0
Grealish,9,0
Ramsey,9,0
Bissouma,9,0
Awoniyi,9,0
Burn,9,0
Bassey,9,0
Taylor,9,0
Kamada,9,0
Summerville,9,1
J.Timber,9,0
Cash,9,0
Tarkowski,9,0
Daka,9,0
Wieffer,9,0
Greaves,9,0
Gusto,9,0
Janelt,9,0
Cook,9,0
Devenny,9,0
Hirst,9,1
Antonio,9,0
Winks,9,0
McAtee,9,0
Digne,9,0
Konaté,9,0
Konsa,9,1
De Cordova-Reid,9,0
Caicedo,9,0
S.Bueno,9,1
Johnson,9,0
Colwill,9,0
Downes,9,0
Castagne,9,0
R.Gomes,9,0
O'Brien,9,0
Doherty,9,0
James,9,0
Keane,9,0
Young,9,0
Branthwaite,9,0
Hee Chan,9,0
Ugarte,9,0
Ferguson,9,1
Antony,9,0
Matheus N.,9,0
Bradley,9,0
McAteer,9,0
Mount,9,0
Mazraoui,9,0
Chaplin,9,0
Willock,9,0
Dunk,9,0
Werner,9,0
Spence,9,0
Ajer,9,0
Garner,9,0
Pau,9,1
M.França,9,0
Odobert,9,0
J.Clarke,9,0
Saliba,9,0
Adams,9,0
Mitchell,9,0
Schlupp,9,0
Toti,9,0
Irving,9,0
Robinson,9,0
Lukić,9,0
O'Shea,9,0
Huijsen,9,0
O’Reilly,9,0
Chiesa,9,0
Gruda,9,0
Tosin,9,0
Ward-Prowse,9,0
Kilman,9,0
Doyle,9,0
Cairney,9,0
Reed,9,0
Diop,9,0
Roerslev,9,0
Yarmoliuk,9,0
Van de Ven,9,0
Bednarek,9,0
Aina,9,0
Bergvall,9,0
Stephens,9,0
Almirón,9,1
Phillips,9,0
Miley,9,0
Stones,9,0
Lewis,9,0
Walker,9,0
Tete,9,0
Vestergaard,9,0
Elliott,9,0
Morsy,9,0
Davis,9,0
Mainoo,9,0
Gomez,9,0
Lamptey,9,0
Robertson,9,0
Okoli,9,0
Tsimikas,9,0
Dorgu,9,
Danso,9,
Davies,9,0
Faes,9,0
Ricardo,9,0
Udogie,9,0
Kamara,9,0
F.Kadıoğlu,9,0
Disasi,9,0
Eriksen,9,0
André,9,0
Scarlett,9,0
Skipp,9,0
Hughes,9,0
Bree,9,0
White,9,0
Longstaff,9,0
Vinicius,9,0
Cajuste,9,0
Akanji,9,1
Edouard,9,0
Chilwell,9,0
Veltman,9,0
Webster,9,0
Boly,9,0
Y. Chermiti,9,0
George,9,
Sangaré,9,0
Mings,9,0
Manning,9,0
Dragusin,9,0
Bogarde,9,0
Butler-Oyedeji,9,0
Jensen,9,0
Gray,9,0
Livramento,9,0
Diego Carlos,9,0
Agbadou,9,
Smallbone,9,0
Lewis-Skelly,9,0
Philip,9,0
G.Rodríguez,9,0
Esse,9,
Yoro,9,0
Jebbison,9,0
Coleman,9,0
Pedro Lima,9,0
Brereton Díaz,9,0
Álvarez,9,0
H.Clarke,9,0
Obi,9,
Ugochukwu,9,0
Mheuka,9,
Dawson,9,0
L.Guilherme,9,0
Kiwior,9,0
Burgess,9,1
Burns,9,0
Coady,9,0
Renato Veiga,9,0
Hall,9,0
Fraser,9,0
Osula,9,0
Morato,9,0
Coulibaly,9,
Coufal,9,0
Mudryk,9,1
Alves,9,0
Dixon,9,0
Ream,9,0
Ogbene,9,0
Kaboré,9,0
Stansfield,9,0
Benda,9,0
J.Araujo,9,0
Harris,9,0
Godo,9,0
Leno,9,0
King,9,0
Berge,9,0
Todibo,9,0
Lankshear,9,0
Swinkels,9,0
Jørgensen,9,0
Moore,9,0
Meupiyou,9,0
Collyer,9,0
Metcalfe,9,0
Rushworth,9,0
G.Nunes,9,0
Setford,9,0
Nelson,9,0
Mbabu,9,0
Townsend,9,0
Oulad M'hand,9,0
Begovic,9,0
Dewsbury-Hall,9,0
Deivid,9,0
D.D.Fofana,9,0
Chukwuemeka,9,0
B.Traore,9,0
Zouma,9,0
N.Aguerd,9,0
Humphreys,9,0
Choudhury,9,0
Cannon,9,0
B.Soumaré,9,0
Cresswell,9,0
Sterling,9,0
Areola,9,0
Foderingham,9,0
Fabianski,9,0
Bentley,9,0
Clyne,9,0
Chadi Riad,9,0
Podence,9,0
Wiley,9,0
Pivas,9,0
Earthy,9,0
Paulsen,9,0
Brierley,9,0
Cornet,9,0
Ebiowei,9,0
Mykolenko,9,0
Maupay,9,0
J.Virginia,9,0
Iroegbunam,9,0
Holgate,9,0
Pickford,9,0
Patterson,9,0
Fábio Silva,9,0
Mosquera,9,0
King,9,0
Kalajdžić,9,0
Tuanzebe,9,0
Muric,9,0
Sánchez,9,0
Armstrong,9,0
Trevitt,9,0
Moran,9,0
Hoever,9,0
Hodge,9,0
H.Bueno,9,0
Gonzalez,9,0
Fraser,9,0
Woolfenden,9,0
Walton,9,0
José Sá,9,0
Frank,9,
Jorginho,9,0
Hein,9,0
Fábio Vieira,9,0
Raya,9,0
Ramsdale,9,0
Johnstone,9,0
Holding,9,0
Henderson,9,0
Ward,9,0
Rak-Sakyi,9,0
Ozoh,9,0
Matthews,9,0
Neto,9,0
Sousa,9,0
Sinisalo,9,0
Olsen,9,0
Nedeljkovic,9,0
C.Doucouré,9,0
Dobbin,9,0
Diaby,9,0
Dendoncker,9,0
Martinez,9,0
Marschall,9,0
Kesler-Hayden,9,0
O'Brien-Whitmarsh,9,
Nallo,9,
Kukonki,9,
Iling Jr,9,0
Cashin,9,
Vitor Reis,9,
Khusanov,9,
A. Garcia,9,
Ajayi,9,
Hause,9,0
Monga,9,
Charlie Tasker,9,
Gower,9,
Neave,9,
Dermot Mee,9,
Adu-Adjei,9,
Hennessey,9,
Djiga,9,
Mané,9,
Graczyk,9,
Samuels-Smith,9,
Morgan,9,
Koné,9,
Moorhouse,9,
Fredricson,9,
Gauci,9,0
Coby Ebere,9,
Anselmino,9,
Heath,9,
Willian,9,
Amougou,9,
Harrison,9,
Guardiola,9,
Davies,9,0
Cahill,9,0
Fletcher,9,0
Kporha,9,0
Pond,9,0
Samuels,9,0
Nichols,9,0
Yogane,9,0
Jaros,9,0
Kabia,9,0
Heaven,9,0
Kacurri,9,0
Umeh-Chibueze,9,0
Amissah,9,
Zych,9,0
Young,9,0
Forbs,9,0
Meghoma,9,0
Orford,9,
King,9,
Dorrington,9,
Mubama,9,
Acheampong,9,
Wheatley,9,0
Rodney,9,0
Agbinone,9,0
J.Cuenca,9,0
Dennis,9,0
Casey,9,0
Williams-Barnett,9,
Brits,9,
Alleyne,9,
Harris,9,
Slater,9,
Hardy,9,
Olusesi,9,
Edozie,9,
McConville,9,
Rak-Sakyi,9,
Cartwright,9,
Scarles,9,
Marsh,9,
Wilson-Esbrand,9,
Amass,9,0
Fitzgerald,9,
Nyoni,9,
Winterburn,9,
Mayers,9,
Tomiyasu,9,0
Tierney,9,0
Buendia,9,0
Anthony,9,0
Aarons,9,0
Kinsey,9,
Broggio,9,
Bates,9,
Simpson-Pusey,9,
Wright,9,
Maghoma,9,
Sarmiento,9,0
Peupion,9,0
Offiah,9,0
O’Mahony,9,0
Moder,9,0
Arrizabalaga,9,0
Ângelo,9,0
Andrey Santos,9,0
McTominay,9,0
Malacia,9,0
Milner,9,0
Mazilu,9,0
March,9,0
Grønbæk,9,
Undav,9,0
Steele,9,0
Akinmboni,9,
Okoduwa,9,
Jimoh,9,
Danns,9,
Wilson-Brown,9,
Rees-Dottin,9,
Abbott,9,
Arthur,9,
Tom Taylor,9,
Boniface,9,
Jay Robinson,9,
Kozlowski,9,0
Harness,9,0
Evans,9,0
Marcal,9,0
Bajcetic,9,0
A.Becker,9,0
Ward,9,0
Thomas,9,0
Endo,9,0
Rodrigo,9,0
Ortega Moreno,9,0
João Cancelo,9,0
Bayindir,9,0
Lindelof,9,0
Bergström,9,0
Hannibal,9,0
B.Badiashile,9,0
Kelleher,9,0
R.Williams,9,0
Quansah,9,0
N.Phillips,9,0
Morton,9,0
McConnell,9,0
Carson,9,0
Verbruggen,9,0
Casadei,9,0
Broja,9,0
Bettinelli,9,0
Heaton,9,0
Maresca,9,
Hürzeler,9,
Iraola,9,
Emery,9,
Silcott-Duberry,9,
McKenna,9,
Sherif,9,
Sadi,9,
Barrenechea,9,0
Alex Moreno,9,0
Zinchenko,9,0
Kayi Sanda,9,
Welington,9,
Jake Evans,9,
Kinsky,9,
Godfrey,9,
Gómez,9,
Soler,9,
Cassanova,9,
Eyestone,9,
Knight,9,
Kayode,9,
Porter,9,
Van Nistelrooy,9,
Silva,9,
N.Gonzalez,9,
Palmer,9,
Yang,9,
Olabade Aluko,9,
Harry Howell,9,
Freddie Simmonds,9,
Jack Henry-Francis,9,
Golding,9,0
Stolarczyk,9,0
Souttar,9,0
Genesis Antwi,9,
Benjamin Fredrick,9,
Echeverri,9,
Bobb,9,0
Aké,9,0
J.Alvarez,9,0
Glasner,9,
Kristiansen,9,0
Iversen,9,0
Hermansen,9,0
Arteta,9,
Pereira,9,
Potter,9,
Postecoglou,9,
Rusk,9,
Nuno,9,
Howe,9,
Amorim,9,
Slot,9,
McKenna,9,
Moyes,9,
Ederson M.,9,0
Charles,9,0
Whiteman,9,0
Vicario,9,0
Veliz,9,0
Bella-Kotchap,9,0
Devine,9,0
Bryan,9,0
Reguilón,9,0
Lo Celso,9,0
Højbjerg,9,0
Solomon,9,0
Hickey,9,0
Henry,9,0
Al-Hamadi,9,0
Dasilva,9,0
Forster,9,0
E.Royal,9,0
Worrall,9,0
Ui-jo,9,0
Turner,9,0
Toffolo,9,0
Sels,9,0
Panzo,9,0
Peart-Harris,9,0
Da Silva Moreira,9,0
C.Miguel,9,0
Bowler,9,0
Flekken,9,0
Zabarnyi,9,0
Travers,9,0
Smith,9,0
Ji-soo,9,0
Chirewa,9,0
Chiquinho,9,0
Mepham,9,0
Hill,9,0
H.Traorè,9,0
Faivre,9,0
Senesi,9,0
Marc Guiu,9,0
Ahamada,9,0
Edozie,9,0
Cundle,9,0
Chiwome,9,0
M.Sarr,9,0
Lukaku,9,0
Lavia,9,0
Kellyman,9,0
Gilchrist,9,0
Gallagher,9,0
Petrović,9,0
Bazunu,9,0
Amo-Ameyaw,9,0
Larios,9,0
Lallana,9,0
Edwards,9,0
W.Fofana,9,0
Lascelles,9,0
Cozier-Duberry,9,0
Barco,9,0
Baker-Boaitey,9,0
Igor,9,0
I.Osman,9,0
Gross,9,0
Gilmour,9,0
A.Murphy,9,0
Onyeka,9,0
Mee,9,0
Konak,9,0
Zanka,9,0
Omobamidele,9,0
Toney,9,0
Thiago,9,0
Dahoud,9,0
Edmundson,9,0
Slicker,9,0
Ndaba,9,0
Luongo,9,0
Ladapo,9,0
Pellistri,9,0
Onana,9,0
Doak,9,0
Clark,9,0
Baggott,9,0
Valdimarsson,9,0
O'Brien,9,0
O.Richards,9,0
Mighten,9,0
Wood,9,0
Taylor,9,0
Stewart,9,0
Wilson,9,0
White,9,0
Trippier,9,0
Haaland,10,2
M.Salah,10,2
Palmer,10,0
Isak,10,2
Cunha,10,0
Semenyo,10,2
Mbeumo,10,0
Wissa,10,0
Watkins,10,0
Wood,10,1
N.Jackson,10,1
Strand Larsen,10,2
Bowen,10,1
Raúl,10,1
Madueke,10,0
Delap,10,0
Evanilson,10,2
Garnacho,10,2
Kluivert,10,2
B.Fernandes,10,1
Luis Díaz,10,0
Mateta,10,0
Iwobi,10,1
Son,10,0
Eze,10,0
Mitoma,10,0
Solanke,10,3
I.Sarr,10,2
Vardy,10,0
Havertz,10,0
Savinho,10,0
Szoboszlai,10,0
Kudus,10,0
Trossard,10,0
Saka,10,0
João Pedro,10,0
Welbeck,10,1
Johnson,10,1
Schade,10,0
O.Dango,10,0
Gakpo,10,1
Rogers,10,1
Martinelli,10,0
Muniz,10,0
Elanga,10,0
Gordon,10,0
Enzo,10,0
Beto,10,0
Enciso,10,0
Gibbs-White,10,0
Hudson-Odoi,10,2
Calvert-Lewin,10,0
Maddison,10,1
Kulusevski,10,0
Foden,10,0
Barnes,10,0
Marmoush,10,
Hutchinson,10,0
Neto,10,1
Tavernier,10,0
J.Murphy,10,0
Ndiaye,10,1
Duran,10,0
Rashford,10,1
Lewis-Potter,10,0
Onuachu,10,0
Ødegaard,10,0
Souček,10,0
M.Fernandes,10,0
P.M.Sarr,10,1
Minteh,10,0
De Bruyne,10,0
Diogo J.,10,0
Mac Allister,10,1
Amad,10,0
Joelinton,10,1
Muñoz,10,0
Szmodics,10,0
Jones,10,0
Nketiah,10,1
Georginio,10,2
Christie,10,0
Tielemans,10,0
Kovačić,10,0
Darwin,10,1
Gvardiol,10,1
Nørgaard,10,0
Zirkzee,10,0
Nkunku,10,0
Adama,10,0
Baleba,10,0
Merino,10,0
Bernardo,10,0
Lindstrøm,10,2
Brooks,10,0
Buonanotte,10,2
Schär,10,0
M.Asensio,10,
Tonali,10,0
Smith Rowe,10,1
Archer,10,0
Højlund,10,0
Rice,10,0
Bruno G.,10,0
Dibling,10,0
De Ligt,10,0
A.Doucoure,10,0
Cucurella,10,0
Doku,10,1
Wilson,10,2
McNeil,10,0
Andreas,10,0
Yates,10,0
Nwaneri,10,0
Ndidi,10,0
J.Ayew,10,1
Pedro Porro,10,0
Romero,10,0
Armstrong,10,1
Kamaldeen,10,0
Sarabia,10,1
Aït-Nouri,10,0
Malen,10,
Alexander-Arnold,10,0
Casemiro,10,0
Damsgaard,10,0
Tel,10,
J.Gomes,10,1
Richarlison,10,0
Virgil,10,0
Jota Silva,10,0
Ayari,10,1
Guedes,10,1
Sessegnon,10,0
C.Soler,10,0
Milenković,10,1
Emerson,10,0
Enes Ünal,10,0
Lerma,10,0
G.Jesus,10,0
Aribo,10,1
Harwood-Bellis,10,0
Sancho,10,0
Thomas,10,0
Mavididi,10,0
Guéhi,10,1
Anderson,10,0
Dominguez,10,0
Adingra,10,0
Alcaraz,10,0
Estupiñan,10,0
Mangala,10,1
O'Riley,10,0
El Khannouss,10,0
N.Semedo,10,0
Calafiori,10,0
Pinnock,10,0
Hinshelwood,10,0
Collins,10,0
Sinisterra,10,0
Walker-Peters,10,0
N.Williams,10,0
Chalobah,10,1
Martinez,10,0
Broadhead,10,0
Justin,10,0
Harrison,10,0
Onana,10,0
Nelson,10,2
Bailey,10,0
Munetsi,10,
Maatsen,10,0
Wharton,10,0
McGinn,10,0
Gana,10,0
Gündogan,10,0
Mario Jr.,10,0
Füllkrug,10,0
Lacroix,10,0
João Félix,10,0
Sosa,10,1
Gabriel,10,0
Scott,10,0
Van Hecke,10,0
Dalot,10,0
Maguire,10,0
Van den Berg,10,0
Barkley,10,0
Gravenberch,10,0
Andersen,10,1
L.Paquetá,10,0
Mavropanos,10,0
Bellegarde,10,0
Kerkez,10,0
A.Fatawu,10,1
Ings,10,0
Jaden,10,0
C.Richards,10,0
Carvalho,10,1
Bentancur,10,0
Murillo,10,0
Rúben,10,0
Wan-Bissaka,10,0
Sugawara,10,0
Grealish,10,0
Ramsey,10,0
Bissouma,10,0
Awoniyi,10,0
Burn,10,0
Bassey,10,2
Taylor,10,0
Kamada,10,1
Summerville,10,0
J.Timber,10,0
Cash,10,0
Tarkowski,10,0
Daka,10,0
Wieffer,10,0
Greaves,10,0
Gusto,10,0
Janelt,10,1
Cook,10,0
Devenny,10,0
Hirst,10,0
Antonio,10,0
Winks,10,1
McAtee,10,0
Digne,10,0
Konaté,10,0
Konsa,10,0
De Cordova-Reid,10,0
Caicedo,10,1
S.Bueno,10,0
Johnson,10,1
Colwill,10,0
Downes,10,0
Castagne,10,1
R.Gomes,10,0
O'Brien,10,0
Doherty,10,0
James,10,0
Keane,10,1
Young,10,0
Branthwaite,10,0
Hee Chan,10,0
Ugarte,10,0
Ferguson,10,0
Antony,10,0
Matheus N.,10,0
Bradley,10,0
McAteer,10,0
Mount,10,0
Mazraoui,10,0
Chaplin,10,0
Willock,10,1
Dunk,10,0
Werner,10,0
Spence,10,0
Ajer,10,0
Garner,10,0
Pau,10,0
M.França,10,0
Odobert,10,0
J.Clarke,10,0
Saliba,10,0
Adams,10,0
Mitchell,10,0
Schlupp,10,0
Toti,10,0
Irving,10,0
Robinson,10,0
Lukić,10,0
O'Shea,10,0
Huijsen,10,0
O’Reilly,10,0
Chiesa,10,0
Gruda,10,0
Tosin,10,0
Ward-Prowse,10,0
Kilman,10,0
Doyle,10,1
Cairney,10,0
Reed,10,0
Diop,10,0
Roerslev,10,0
Yarmoliuk,10,0
Van de Ven,10,0
Bednarek,10,0
Aina,10,1
Bergvall,10,0
Stephens,10,0
Almirón,10,0
Phillips,10,0
Miley,10,0
Stones,10,0
Lewis,10,0
Walker,10,0
Tete,10,1
Vestergaard,10,0
Elliott,10,0
Morsy,10,0
Davis,10,1
Mainoo,10,0
Gomez,10,2
Lamptey,10,0
Robertson,10,0
Okoli,10,0
Tsimikas,10,1
Dorgu,10,
Danso,10,
Davies,10,0
Faes,10,0
Ricardo,10,0
Udogie,10,0
Kamara,10,0
F.Kadıoğlu,10,1
Disasi,10,0
Eriksen,10,0
André,10,0
Scarlett,10,0
Skipp,10,0
Hughes,10,0
Bree,10,0
White,10,0
Longstaff,10,0
Vinicius,10,0
Cajuste,10,0
Akanji,10,0
Edouard,10,0
Chilwell,10,0
Veltman,10,0
Webster,10,0
Boly,10,0
Y. Chermiti,10,0
George,10,
Sangaré,10,0
Mings,10,0
Manning,10,0
Dragusin,10,0
Bogarde,10,0
Butler-Oyedeji,10,0
Jensen,10,0
Gray,10,0
Livramento,10,0
Diego Carlos,10,0
Agbadou,10,
Smallbone,10,0
Lewis-Skelly,10,0
Philip,10,0
G.Rodríguez,10,0
Esse,10,
Yoro,10,0
Jebbison,10,0
Coleman,10,0
Pedro Lima,10,0
Brereton Díaz,10,0
Álvarez,10,0
H.Clarke,10,0
Obi,10,
Ugochukwu,10,0
Mheuka,10,
Dawson,10,0
L.Guilherme,10,0
Kiwior,10,0
Burgess,10,0
Burns,10,0
Coady,10,0
Renato Veiga,10,0
Hall,10,0
Fraser,10,0
Osula,10,0
Morato,10,0
Coulibaly,10,
Coufal,10,0
Mudryk,10,0
Alves,10,0
Dixon,10,0
Ream,10,0
Ogbene,10,0
Kaboré,10,0
Stansfield,10,0
Benda,10,0
J.Araujo,10,0
Harris,10,0
Godo,10,0
Leno,10,0
King,10,0
Berge,10,0
Todibo,10,0
Lankshear,10,0
Swinkels,10,0
Jørgensen,10,0
Moore,10,0
Meupiyou,10,0
Collyer,10,0
Metcalfe,10,0
Rushworth,10,0
G.Nunes,10,0
Setford,10,0
Nelson,10,0
Mbabu,10,0
Townsend,10,0
Oulad M'hand,10,0
Begovic,10,0
Dewsbury-Hall,10,0
Deivid,10,0
D.D.Fofana,10,0
Chukwuemeka,10,0
B.Traore,10,0
Zouma,10,0
N.Aguerd,10,0
Humphreys,10,0
Choudhury,10,0
Cannon,10,0
B.Soumaré,10,0
Cresswell,10,0
Sterling,10,0
Areola,10,0
Foderingham,10,0
Fabianski,10,0
Bentley,10,0
Clyne,10,0
Chadi Riad,10,0
Podence,10,0
Wiley,10,0
Pivas,10,0
Earthy,10,0
Paulsen,10,0
Brierley,10,0
Cornet,10,0
Ebiowei,10,0
Mykolenko,10,0
Maupay,10,0
J.Virginia,10,0
Iroegbunam,10,0
Holgate,10,0
Pickford,10,0
Patterson,10,0
Fábio Silva,10,0
Mosquera,10,0
King,10,0
Kalajdžić,10,0
Tuanzebe,10,0
Muric,10,0
Sánchez,10,0
Armstrong,10,0
Trevitt,10,0
Moran,10,0
Hoever,10,0
Hodge,10,0
H.Bueno,10,0
Gonzalez,10,0
Fraser,10,0
Woolfenden,10,0
Walton,10,0
José Sá,10,0
Frank,10,
Jorginho,10,0
Hein,10,0
Fábio Vieira,10,0
Raya,10,0
Ramsdale,10,0
Johnstone,10,0
Holding,10,0
Henderson,10,0
Ward,10,0
Rak-Sakyi,10,0
Ozoh,10,0
Matthews,10,0
Neto,10,0
Sousa,10,0
Sinisalo,10,0
Olsen,10,0
Nedeljkovic,10,0
C.Doucouré,10,0
Dobbin,10,0
Diaby,10,0
Dendoncker,10,0
Martinez,10,0
Marschall,10,0
Kesler-Hayden,10,0
O'Brien-Whitmarsh,10,
Nallo,10,
Kukonki,10,
Iling Jr,10,0
Cashin,10,
Vitor Reis,10,
Khusanov,10,
A. Garcia,10,
Ajayi,10,
Hause,10,0
Monga,10,
Charlie Tasker,10,
Gower,10,
Neave,10,
Dermot Mee,10,
Adu-Adjei,10,
Hennessey,10,
Djiga,10,
Mané,10,
Graczyk,10,
Samuels-Smith,10,
Morgan,10,
Koné,10,
Moorhouse,10,
Fredricson,10,
Gauci,10,0
Coby Ebere,10,
Anselmino,10,
Heath,10,
Willian,10,
Amougou,10,
Harrison,10,
Guardiola,10,
Davies,10,0
Cahill,10,0
Fletcher,10,0
Kporha,10,0
Pond,10,0
Samuels,10,0
Nichols,10,0
Yogane,10,0
Jaros,10,0
Kabia,10,0
Heaven,10,0
Kacurri,10,0
Umeh-Chibueze,10,0
Amissah,10,
Zych,10,0
Young,10,0
Forbs,10,0
Meghoma,10,0
Orford,10,
King,10,
Dorrington,10,
Mubama,10,
Acheampong,10,
Wheatley,10,0
Rodney,10,0
Agbinone,10,0
J.Cuenca,10,0
Dennis,10,0
Casey,10,0
Williams-Barnett,10,
Brits,10,
Alleyne,10,
Harris,10,
Slater,10,
Hardy,10,
Olusesi,10,
Edozie,10,
McConville,10,
Rak-Sakyi,10,
Cartwright,10,
Scarles,10,
Marsh,10,
Wilson-Esbrand,10,
Amass,10,0
Fitzgerald,10,0
Nyoni,10,
Winterburn,10,
Mayers,10,
Tomiyasu,10,0
Tierney,10,0
Buendia,10,0
Anthony,10,0
Aarons,10,0
Kinsey,10,
Broggio,10,
Bates,10,
Simpson-Pusey,10,0
Wright,10,0
Maghoma,10,0
Sarmiento,10,0
Peupion,10,0
Offiah,10,0
O’Mahony,10,0
Moder,10,0
Arrizabalaga,10,0
Ângelo,10,0
Andrey Santos,10,0
McTominay,10,0
Malacia,10,0
Milner,10,0
Mazilu,10,0
March,10,0
Grønbæk,10,
Undav,10,0
Steele,10,0
Akinmboni,10,
Okoduwa,10,
Jimoh,10,
Danns,10,
Wilson-Brown,10,
Rees-Dottin,10,
Abbott,10,
Arthur,10,
Tom Taylor,10,
Boniface,10,
Jay Robinson,10,
Kozlowski,10,0
Harness,10,0
Evans,10,0
Marcal,10,0
Bajcetic,10,0
A.Becker,10,0
Ward,10,0
Thomas,10,0
Endo,10,0
Rodrigo,10,0
Ortega Moreno,10,0
João Cancelo,10,0
Bayindir,10,0
Lindelof,10,0
Bergström,10,0
Hannibal,10,0
B.Badiashile,10,0
Kelleher,10,0
R.Williams,10,0
Quansah,10,0
N.Phillips,10,0
Morton,10,0
McConnell,10,0
Carson,10,0
Verbruggen,10,0
Casadei,10,0
Broja,10,0
Bettinelli,10,0
Heaton,10,0
Maresca,10,
Hürzeler,10,
Iraola,10,
Emery,10,
Silcott-Duberry,10,
McKenna,10,
Sherif,10,
Sadi,10,
Barrenechea,10,0
Alex Moreno,10,0
Zinchenko,10,0
Kayi Sanda,10,
Welington,10,
Jake Evans,10,
Kinsky,10,
Godfrey,10,
Gómez,10,
Soler,10,
Cassanova,10,
Eyestone,10,
Knight,10,
Kayode,10,
Porter,10,
Van Nistelrooy,10,
Silva,10,
N.Gonzalez,10,
Palmer,10,
Yang,10,
Olabade Aluko,10,
Harry Howell,10,
Freddie Simmonds,10,
Jack Henry-Francis,10,
Golding,10,0
Stolarczyk,10,0
Souttar,10,0
Genesis Antwi,10,
Benjamin Fredrick,10,
Echeverri,10,
Bobb,10,0
Aké,10,0
J.Alvarez,10,0
Glasner,10,
Kristiansen,10,0
Iversen,10,0
Hermansen,10,0
Arteta,10,
Pereira,10,
Potter,10,
Postecoglou,10,
Rusk,10,
Nuno,10,
Howe,10,
Amorim,10,
Slot,10,
McKenna,10,
Moyes,10,
Ederson M.,10,0
Charles,10,0
Whiteman,10,0
Vicario,10,0
Veliz,10,0
Bella-Kotchap,10,0
Devine,10,0
Bryan,10,0
Reguilón,10,0
Lo Celso,10,0
Højbjerg,10,0
Solomon,10,0
Hickey,10,0
Henry,10,0
Al-Hamadi,10,0
Dasilva,10,0
Forster,10,0
