web_name,gw,shots
Mayers,17,0
Slater,17,0
King,17,0
Dorrington,17,0
Rak-Sakyi,17,0
Bates,17,0
Panzo,17,0
Omobamidele,17,0
O'Brien,17,0
O.Richards,17,0
Mighten,17,0
Marcal,17,0
Iversen,17,0
Hermansen,17,0
Golding,17,0
Worrall,17,0
Mazilu,17,0
Turner,17,0
Rodrigo,17,0
Ortega Moreno,17,0
João Cancelo,17,0
Tom Taylor,17,
Boniface,17,
Jay Robinson,17,
Jake Evans,17,
Onana,17,0
Malacia,17,0
Lindelof,17,0
Ui-jo,17,0
Mara,17,0
Lumley,17,0
Ndaba,17,0
Luongo,17,0
Ladapo,17,0
Humphreys,17,0
Harness,17,0
Edmundson,17,0
Baggott,17,0
Ederson M.,17,0
Carson,17,0
Sels,17,0
R.Williams,17,0
N.Phillips,17,0
Morton,17,0
McConnell,17,0
Dennis,17,0
Danilo,17,0
Da Silva Moreira,17,0
C.Miguel,17,0
Bowler,17,0
White,17,0
J.Alvarez,17,0
Bobb,17,0
Slot,17,
McKenna,17,
Moyes,17,
Glasner,17,
Maresca,17,
Hürzeler,17,
Van Nistelrooy,17,
Silva,17,
Frank,17,
Pereira,17,
Potter,17,
Heaton,17,0
Rusk,17,
Nuno,17,
Martinez,17,0
Cashin,17,
Harrison,17,
Cassanova,17,
Eyestone,17,
Knight,17,
Porter,17,
Fábio Vieira,17,0
Palmer,17,
Postecoglou,17,
Hannibal,17,0
Bayindir,17,0
Hayden,17,0
Dúbravka,17,0
A.Murphy,17,0
Pellistri,17,0
Kelleher,17,0
Targett,17,0
Ruddy,17,0
Pope,17,0
Odysseas,17,0
Amorim,17,
Lascelles,17,0
Kuol,17,0
Kayi Sanda,17,
Emery,17,
Anthony,17,0
Aarons,17,0
Sousa,17,0
Sinisalo,17,0
Olsen,17,0
Nedeljkovic,17,0
Howe,17,
Lewis,17,0
O’Mahony,17,0
Moder,17,0
Ward,17,0
Rak-Sakyi,17,0
Ozoh,17,0
Matthews,17,0
Johnstone,17,0
Holding,17,0
Ebiowei,17,0
Zouma,17,0
N.Aguerd,17,0
McCarthy,17,0
Fabianski,17,0
Earthy,17,0
Areola,17,0
D.D.Fofana,17,0
Chukwuemeka,17,0
Cundle,17,0
Chiwome,17,0
Chirewa,17,0
Chiquinho,17,0
Bentley,17,0
B.Traore,17,0
Foderingham,17,0
Gonzalez,17,0
Fraser,17,0
Fábio Silva,17,0
Ahamada,17,0
Sánchez,17,0
Petrović,17,0
Marc Guiu,17,0
King,17,0
Kalajdžić,17,0
José Sá,17,0
Hoever,17,0
Offiah,17,0
H.Bueno,17,0
Amougou,17,
Kozlowski,17,0
Wiley,17,0
Pivas,17,0
Muric,17,0
Verbruggen,17,0
Undav,17,0
Steele,17,0
Sarmiento,17,0
Peupion,17,0
Hodge,17,0
Stansfield,17,0
Chadi Riad,17,0
Whiteman,17,0
Vicario,17,0
Veliz,17,0
Solomon,17,0
Endo,17,0
Doak,17,0
Clark,17,0
Bajcetic,17,0
A.Becker,17,0
M.Sarr,17,0
Stolarczyk,17,0
Souttar,17,0
Lis,17,0
Larios,17,0
Edwards,17,0
Edozie,17,0
Charles,17,0
Bazunu,17,0
Austin,17,0
A.Phillips,17,0
Taylor,17,0
Ward,17,0
Lukaku,17,0
Kellyman,17,0
Gilchrist,17,0
Gallagher,17,0
M.Salah,18,5
Semenyo,18,5
Palmer,18,5
Haaland,18,2
Cunha,18,2
Eze,18,4
Isak,18,4
Raúl,18,4
B.Fernandes,18,1
Garnacho,18,1
Watkins,18,0
Wissa,18,3
Bowen,18,6
Mbeumo,18,1
N.Jackson,18,1
Madueke,18,0
Kudus,18,3
Trossard,18,2
Luis Díaz,18,0
Delap,18,0
Szoboszlai,18,0
Evanilson,18,2
O.Dango,18,5
Iwobi,18,1
Mateta,18,1
Solanke,18,3
Kluivert,18,1
Gordon,18,2
Wood,18,0
Saka,18,0
Son,18,2
Mitoma,18,2
Savinho,18,7
Strand Larsen,18,1
Gibbs-White,18,1
Johnson,18,3
Barnes,18,1
Rogers,18,0
Welbeck,18,0
Foden,18,2
Vardy,18,0
Havertz,18,2
Neto,18,1
Georginio,18,2
Souček,18,0
Gakpo,18,3
Enzo,18,1
Tavernier,18,0
I.Sarr,18,1
De Bruyne,18,0
João Pedro,18,2
Calvert-Lewin,18,1
Diogo J.,18,0
Martinelli,18,0
Kulusevski,18,1
Schade,18,0
Joelinton,18,5
Alexander-Arnold,18,3
Ødegaard,18,4
Rice,18,2
J.Murphy,18,3
Muniz,18,2
Enciso,18,8
Baleba,18,1
Amad,18,1
L.Paquetá,18,0
Maddison,18,2
Bruno G.,18,4
M.Fernandes,18,2
Mac Allister,18,1
Elanga,18,3
Kovačić,18,3
Pedro Porro,18,0
Hudson-Odoi,18,1
Tielemans,18,0
Gvardiol,18,5
Andreas,18,2
Marmoush,18,
Nketiah,18,0
Adama,18,0
Hutchinson,18,0
Anderson,18,1
Beto,18,0
Rashford,18,0
Smith Rowe,18,0
Buonanotte,18,0
Nørgaard,18,1
Ndiaye,18,1
N.Williams,18,1
Christie,18,0
J.Gomes,18,0
Onuachu,18,8
Damsgaard,18,1
Aït-Nouri,18,1
Yates,18,0
Merino,18,1
Muñoz,18,1
Darwin,18,4
Jones,18,2
Duran,18,0
P.M.Sarr,18,1
Tonali,18,1
A.Doucoure,18,1
Wilson,18,2
Schär,18,2
Bernardo,18,3
Lindstrøm,18,0
Dibling,18,1
J.Ayew,18,1
Minteh,18,0
Casemiro,18,1
Bailey,18,0
Archer,18,0
Zirkzee,18,0
Lewis-Potter,18,1
Harrison,18,1
Gana,18,1
Milenković,18,1
Armstrong,18,1
Mavididi,18,0
Adingra,18,0
McGinn,18,0
Lacroix,18,0
Højlund,18,0
Nkunku,18,1
Kamaldeen,18,0
Ayari,18,1
Gündogan,18,0
Justin,18,2
Lerma,18,1
Doku,18,0
C.Soler,18,1
Tete,18,0
Thomas,18,0
Dalot,18,2
Sancho,18,1
Murillo,18,0
Virgil,18,0
McNeil,18,0
El Khannouss,18,1
Cucurella,18,2
Gabriel,18,1
Nwaneri,18,0
Gusto,18,0
Brooks,18,0
Jota Silva,18,0
Estupiñan,18,0
Bentancur,18,0
Szmodics,18,0
G.Jesus,18,0
Ndidi,18,0
Walker-Peters,18,2
Alcaraz,18,0
João Félix,18,0
O'Riley,18,4
Bellegarde,18,0
Antonio,18,0
Guedes,18,1
Enes Ünal,18,2
O'Shea,18,0
M.Asensio,18,
Tel,18,
Harwood-Bellis,18,0
Jaden,18,0
Hughes,18,0
Dominguez,18,0
Caicedo,18,0
Mavropanos,18,0
Burn,18,0
Gravenberch,18,0
Ugarte,18,1
De Ligt,18,0
Konaté,18,0
Ramsey,18,0
Kerkez,18,2
Martinez,18,1
Chalobah,18,2
Aribo,18,0
Rúben,18,0
Mario Jr.,18,0
Collins,18,1
Kamada,18,0
Taylor,18,1
Sarabia,18,0
Onana,18,0
Andersen,18,0
Willock,18,0
Colwill,18,0
Huijsen,18,0
Van Hecke,18,0
Emerson,18,1
Robinson,18,1
Romero,18,0
Mangala,18,2
Maatsen,18,0
Grealish,18,0
Van den Berg,18,0
Wan-Bissaka,18,2
Richarlison,18,0
N.Semedo,18,1
Daka,18,0
Munetsi,18,
Barkley,18,0
Lukić,18,0
Tarkowski,18,0
Hinshelwood,18,0
Bassey,18,1
Summerville,18,1
Cook,18,0
Janelt,18,0
J.Clarke,18,0
J.Timber,18,1
Davis,18,0
Ings,18,0
Guéhi,18,0
A.Fatawu,18,0
Füllkrug,18,1
Sugawara,18,1
Mazraoui,18,1
Robertson,18,1
Digne,18,1
Mainoo,18,0
Sinisterra,18,0
Scott,18,0
Sessegnon,18,0
Ferguson,18,0
Chaplin,18,0
Maguire,18,1
Malen,18,
Mykolenko,18,0
Dunk,18,1
Carvalho,18,0
McAtee,18,0
Tosin,18,0
Wharton,18,0
Sosa,18,0
Faes,18,0
Kilman,18,0
Mitchell,18,0
Brereton Díaz,18,0
Elliott,18,0
Bergvall,18,0
Nelson,18,0
Hall,18,0
Álvarez,18,0
Cash,18,1
Mount,18,0
Odobert,18,0
Bissouma,18,0
Akanji,18,0
Spence,18,1
C.Richards,18,0
Zabarnyi,18,0
Pinnock,18,0
Winks,18,0
Broadhead,18,1
Cajuste,18,0
Downes,18,1
Doherty,18,0
Calafiori,18,0
Lewis,18,1
Phillips,18,1
Awoniyi,18,1
Eriksen,18,0
Sterling,18,0
Morsy,18,0
Mings,18,0
Dorgu,18,
Aina,18,1
Doyle,18,0
Ugochukwu,18,1
Yarmoliuk,18,0
Burgess,18,0
Hirst,18,0
Bradley,18,0
Konsa,18,0
Ward-Prowse,18,0
James,18,0
McAteer,18,0
Greaves,18,0
Werner,18,0
Adams,18,0
André,18,0
Devenny,18,0
Ajer,18,0
Pau,18,1
Keane,18,0
Wieffer,18,0
Branthwaite,18,1
Castagne,18,1
G.Rodríguez,18,1
N.Gonzalez,18,
De Cordova-Reid,18,0
Garner,18,0
B.Soumaré,18,0
Burns,18,0
Kamara,18,1
Willian,18,
Matheus N.,18,0
Manning,18,0
Johnson,18,0
Toti,18,0
C.Doucouré,18,0
White,18,0
Danso,18,
Longstaff,18,0
Saliba,18,0
Van de Ven,18,0
Jensen,18,0
Agbadou,18,
Young,18,0
Almirón,18,0
Smallbone,18,0
O’Reilly,18,0
Antony,18,1
Alex Moreno,18,0
Zinchenko,18,0
Hill,18,0
Lamptey,18,0
R.Gomes,18,0
S.Bueno,18,0
Veltman,18,1
Philip,18,1
Dragusin,18,0
Cairney,18,0
Iroegbunam,18,0
Hee Chan,18,1
O'Brien,18,0
Buendia,18,0
Walker,18,0
Edouard,18,0
Livramento,18,0
Udogie,18,0
Davies,18,0
Gómez,18,
Wilson,18,0
Dawson,18,0
Bednarek,18,0
Roerslev,18,0
Yoro,18,0
Diop,18,0
Coufal,18,0
Schlupp,18,0
Skipp,18,0
Tsimikas,18,0
Diego Carlos,18,0
F.Kadıoğlu,18,0
Chiesa,18,0
Okoli,18,0
Gruda,18,1
Disasi,18,0
Tuanzebe,18,0
Stephens,18,0
Irving,18,0
Broja,18,0
Al-Hamadi,18,0
Bree,18,0
Todibo,18,0
Scarles,18,0
Miley,18,0
Aké,18,1
Gomez,18,0
Kelly,18,0
George,18,0
Welington,18,
Smith,18,0
M.França,18,0
Lallana,18,0
Y. Chermiti,18,0
W.Fofana,18,0
Reed,18,0
Stewart,18,0
Vestergaard,18,0
Thomas,18,0
Renato Veiga,18,0
Osula,18,0
L.Guilherme,18,0
Cresswell,18,0
Kristiansen,18,0
Trippier,18,0
Moore,18,0
Kiwior,18,0
A. Garcia,18,
Grønbæk,18,
Milner,18,0
Berge,18,0
Jebbison,18,0
Jorginho,18,0
Ricardo,18,0
Stones,18,0
Wood,18,1
Coulibaly,18,
Acheampong,18,0
March,18,1
Chilwell,18,0
Obi,18,
Clyne,18,0
Lewis-Skelly,18,0
Forbs,18,0
Morato,18,0
Mosquera,18,0
Toffolo,18,0
Dewsbury-Hall,18,0
Coady,18,0
Sangaré,18,0
Lavia,18,0
Reguilón,18,0
Cornet,18,0
Mheuka,18,
Senesi,18,0
McTominay,18,0
Evans,18,0
Boly,18,0
Scarlett,18,0
Butler-Oyedeji,18,0
Bella-Kotchap,18,0
Maghoma,18,0
Amo-Ameyaw,18,0
Vinicius,18,0
Agbinone,18,0
Gray,18,0
Henderson,18,0
Patterson,18,0
Collyer,18,0
Igor,18,0
H.Clarke,18,0
Mubama,18,0
Gilmour,18,0
Quansah,18,0
Woolfenden,18,0
Orford,18,0
Amass,18,0
Webster,18,0
Tierney,18,0
Tomiyasu,18,0
King,18,0
Khusanov,18,
Pedro Lima,18,0
Bogarde,18,0
Mudryk,18,0
Arrizabalaga,18,0
J.Cuenca,18,0
Shaw,18,0
Coleman,18,0
Armstrong,18,0
Krafth,18,0
Thiago,18,0
Kayode,18,
Esse,18,
Botman,18,0
Townsend,18,0
Podence,18,0
Konak,18,0
Fraser,18,0
Cahill,18,0
Godo,18,0
Lankshear,18,0
Davies,18,0
I.Osman,18,0
Alves,18,0
Gross,18,0
Onyeka,18,0
Kporha,18,0
Toney,18,0
Pond,18,0
Samuels,18,0
Nichols,18,0
Valdimarsson,18,0
Yogane,18,0
Moran,18,0
Wilson-Esbrand,18,0
Zanka,18,0
Baker-Boaitey,18,0
Barco,18,0
Fitzgerald,18,0
Trevitt,18,0
Simpson-Pusey,18,0
Wright,18,0
Jaros,18,0
Casadei,18,0
Mepham,18,0
Bettinelli,18,0
Neto,18,0
Paulsen,18,0
Travers,18,0
Brierley,18,0
Dasilva,18,0
Bergström,18,0
Flekken,18,0
B.Badiashile,18,0
G.Nunes,18,0
Meupiyou,18,0
Oulad M'hand,18,0
Setford,18,0
Cozier-Duberry,18,0
Mee,18,0
Jørgensen,18,0
Dahoud,18,0
Ogbene,18,0
Dixon,18,0
Kaboré,18,0
J.Araujo,18,0
Swinkels,18,0
Dennis,18,0
Nelson,18,0
Rushworth,18,0
Metcalfe,18,0
Andrey Santos,18,0
Ângelo,18,0
H.Traorè,18,0
Faivre,18,0
Begovic,18,0
Dobbin,18,0
Diaby,18,0
Iraola,18,
Djiga,18,
Barrenechea,18,0
Raya,18,0
Ramsdale,18,0
Morgan,18,
Koné,18,
Moorhouse,18,
Fredricson,18,
Peart-Harris,18,0
Anselmino,18,
Heath,18,
Dermot Mee,18,
Genesis Antwi,18,
Benjamin Fredrick,18,
Echeverri,18,
Mané,18,
Graczyk,18,
Samuels-Smith,18,
Hein,18,0
Harry Howell,18,
Coby Ebere,18,
Yang,18,
Kinsky,18,
Godfrey,18,
Soler,18,
Akinmboni,18,
Okoduwa,18,
Jimoh,18,
Ajayi,18,
Silcott-Duberry,18,
McKenna,18,
Sherif,18,
Gauci,18,0
Adu-Adjei,18,
Hennessey,18,
Dendoncker,18,0
Guardiola,18,
Arteta,18,
Vitor Reis,18,
Olabade Aluko,18,
Marschall,18,0
Kesler-Hayden,18,0
Iling Jr,18,0
Hause,18,0
Sadi,18,
O'Brien-Whitmarsh,18,0
Danns,18,
Wilson-Brown,18,
Rees-Dottin,18,
Abbott,18,
Arthur,18,0
Brits,18,0
Alleyne,18,0
Harris,18,0
Rodney,18,0
Umeh-Chibueze,18,0
Freddie Simmonds,18,
Zych,18,0
Ji-soo,18,0
Hickey,18,0
Henry,18,0
Kabia,18,0
Heaven,18,0
Kacurri,18,0
Young,18,0
Meghoma,18,0
Wheatley,18,0
Fletcher,18,0
Casey,18,0
Jack Henry-Francis,18,
Monga,18,
Charlie Tasker,18,
Gower,18,
Neave,18,
Hardy,18,0
Olusesi,18,0
Edozie,18,0
McConville,18,0
Kinsey,18,0
Broggio,18,0
Cartwright,18,0
Marsh,18,0
Nallo,18,0
Kukonki,18,0
Amissah,18,0
Williams-Barnett,18,0
Nyoni,18,0
Winterburn,18,0
Mayers,18,0
Slater,18,0
King,18,0
Dorrington,18,0
Rak-Sakyi,18,0
Bates,18,0
Panzo,18,0
Omobamidele,18,0
O'Brien,18,0
O.Richards,18,0
Mighten,18,0
Marcal,18,0
Iversen,18,0
Hermansen,18,0
Golding,18,0
Worrall,18,0
Mazilu,18,0
Turner,18,0
Rodrigo,18,0
Ortega Moreno,18,0
João Cancelo,18,0
Tom Taylor,18,
Boniface,18,
Jay Robinson,18,
Jake Evans,18,
Onana,18,0
Malacia,18,0
Lindelof,18,0
Ui-jo,18,0
Mara,18,0
Lumley,18,0
Ndaba,18,0
Luongo,18,0
Ladapo,18,0
Humphreys,18,0
Harness,18,0
Edmundson,18,0
Baggott,18,0
Ederson M.,18,0
Carson,18,0
Sels,18,0
R.Williams,18,0
N.Phillips,18,0
Morton,18,0
McConnell,18,0
Dennis,18,0
Danilo,18,0
Da Silva Moreira,18,0
C.Miguel,18,0
Bowler,18,0
White,18,0
J.Alvarez,18,0
Bobb,18,0
Slot,18,
McKenna,18,
Moyes,18,
Glasner,18,
Maresca,18,
Hürzeler,18,
Van Nistelrooy,18,
Silva,18,
Frank,18,
Pereira,18,
Potter,18,
Heaton,18,0
Rusk,18,
Nuno,18,
Martinez,18,0
Cashin,18,
Harrison,18,
Cassanova,18,
Eyestone,18,
Knight,18,
Porter,18,
Fábio Vieira,18,0
Palmer,18,
Postecoglou,18,
Hannibal,18,0
Bayindir,18,0
Hayden,18,0
Dúbravka,18,0
A.Murphy,18,0
Pellistri,18,0
Kelleher,18,0
Targett,18,0
Ruddy,18,0
Pope,18,0
Odysseas,18,0
Amorim,18,
Lascelles,18,0
Kuol,18,0
Kayi Sanda,18,
Emery,18,
Anthony,18,0
Aarons,18,0
Sousa,18,0
Sinisalo,18,0
Olsen,18,0
Nedeljkovic,18,0
Howe,18,
Lewis,18,0
O’Mahony,18,0
Moder,18,0
Ward,18,0
Rak-Sakyi,18,0
Ozoh,18,0
Matthews,18,0
Johnstone,18,0
Holding,18,0
Ebiowei,18,0
Zouma,18,0
N.Aguerd,18,0
McCarthy,18,0
Fabianski,18,0
Earthy,18,0
Areola,18,0
D.D.Fofana,18,0
Chukwuemeka,18,0
Cundle,18,0
Chiwome,18,0
Chirewa,18,0
Chiquinho,18,0
Bentley,18,0
B.Traore,18,0
Foderingham,18,0
Gonzalez,18,0
Fraser,18,0
Fábio Silva,18,0
Ahamada,18,0
Sánchez,18,0
Petrović,18,0
Marc Guiu,18,0
King,18,0
Kalajdžić,18,0
José Sá,18,0
Hoever,18,0
Offiah,18,0
H.Bueno,18,0
Amougou,18,
Kozlowski,18,0
Wiley,18,0
Pivas,18,0
Muric,18,0
Verbruggen,18,0
Undav,18,0
Steele,18,0
Sarmiento,18,0
Peupion,18,0
Hodge,18,0
Stansfield,18,0
Chadi Riad,18,0
Whiteman,18,0
Vicario,18,0
Veliz,18,0
Solomon,18,0
Endo,18,0
Doak,18,0
Clark,18,0
Bajcetic,18,0
A.Becker,18,0
M.Sarr,18,0
Stolarczyk,18,0
Souttar,18,0
Lis,18,0
Larios,18,0
Edwards,18,0
Edozie,18,0
Charles,18,0
Bazunu,18,0
Austin,18,0
A.Phillips,18,0
Taylor,18,0
Ward,18,0
Lukaku,18,0
Kellyman,18,0
Gilchrist,18,0
Gallagher,18,0
M.Salah,19,7
Semenyo,19,2
Palmer,19,4
Haaland,19,6
Cunha,19,3
Eze,19,6
Isak,19,3
Raúl,19,3
B.Fernandes,19,0
Garnacho,19,0
Watkins,19,6
Wissa,19,2
Bowen,19,1
Mbeumo,19,2
N.Jackson,19,1
Madueke,19,3
Kudus,19,2
Trossard,19,0
Luis Díaz,19,5
Delap,19,5
Szoboszlai,19,0
Evanilson,19,3
O.Dango,19,1
Iwobi,19,2
Mateta,19,2
Solanke,19,3
Kluivert,19,0
Gordon,19,1
Wood,19,3
Saka,19,0
Son,19,2
Mitoma,19,0
Savinho,19,2
Strand Larsen,19,1
Gibbs-White,19,2
Johnson,19,1
Barnes,19,0
Rogers,19,2
Welbeck,19,0
Foden,19,1
Vardy,19,4
Havertz,19,0
Neto,19,1
Georginio,19,1
Souček,19,0
Gakpo,19,2
Enzo,19,2
Tavernier,19,0
I.Sarr,19,3
De Bruyne,19,2
João Pedro,19,3
Calvert-Lewin,19,2
Diogo J.,19,2
Martinelli,19,4
Kulusevski,19,1
Schade,19,0
Joelinton,19,2
Alexander-Arnold,19,1
Ødegaard,19,1
Rice,19,0
J.Murphy,19,0
Muniz,19,0
Enciso,19,1
Baleba,19,2
Amad,19,2
L.Paquetá,19,1
Maddison,19,1
Bruno G.,19,0
M.Fernandes,19,1
Mac Allister,19,0
Elanga,19,1
Kovačić,19,2
Pedro Porro,19,0
Hudson-Odoi,19,0
Tielemans,19,2
Gvardiol,19,0
Andreas,19,0
Marmoush,19,
Nketiah,19,0
Adama,19,0
Hutchinson,19,1
Anderson,19,0
Beto,19,1
Rashford,19,0
Smith Rowe,19,0
Buonanotte,19,1
Nørgaard,19,0
Ndiaye,19,2
N.Williams,19,1
Christie,19,1
J.Gomes,19,0
Onuachu,19,1
Damsgaard,19,0
Aït-Nouri,19,1
Yates,19,0
Merino,19,2
Muñoz,19,3
Darwin,19,0
Jones,19,2
Duran,19,0
P.M.Sarr,19,1
Tonali,19,2
A.Doucoure,19,1
Wilson,19,4
Schär,19,1
Bernardo,19,0
Lindstrøm,19,2
Dibling,19,2
J.Ayew,19,0
Minteh,19,1
Casemiro,19,2
Bailey,19,7
Archer,19,0
Zirkzee,19,0
Lewis-Potter,19,1
Harrison,19,0
Gana,19,0
Milenković,19,0
Armstrong,19,1
Mavididi,19,1
Adingra,19,1
McGinn,19,0
Lacroix,19,1
Højlund,19,1
Nkunku,19,1
Kamaldeen,19,0
Ayari,19,0
Gündogan,19,0
Justin,19,3
Lerma,19,2
Doku,19,0
C.Soler,19,0
Tete,19,0
Thomas,19,2
Dalot,19,0
Sancho,19,1
Murillo,19,0
Virgil,19,2
McNeil,19,0
El Khannouss,19,1
Cucurella,19,1
Gabriel,19,0
Nwaneri,19,1
Gusto,19,0
Brooks,19,3
Jota Silva,19,0
Estupiñan,19,0
Bentancur,19,2
Szmodics,19,0
G.Jesus,19,3
Ndidi,19,0
Walker-Peters,19,0
Alcaraz,19,0
João Félix,19,4
O'Riley,19,2
Bellegarde,19,0
Antonio,19,0
Guedes,19,1
Enes Ünal,19,0
O'Shea,19,1
M.Asensio,19,
Tel,19,
Harwood-Bellis,19,1
Jaden,19,0
Hughes,19,0
Dominguez,19,0
Caicedo,19,1
Mavropanos,19,0
Burn,19,0
Gravenberch,19,0
Ugarte,19,0
De Ligt,19,1
Konaté,19,0
Ramsey,19,0
Kerkez,19,0
Martinez,19,0
Chalobah,19,1
Aribo,19,0
Rúben,19,0
Mario Jr.,19,0
Collins,19,0
Kamada,19,1
Taylor,19,0
Sarabia,19,0
Onana,19,0
Andersen,19,0
Willock,19,0
Colwill,19,0
Huijsen,19,2
Van Hecke,19,1
Emerson,19,0
Robinson,19,0
Romero,19,0
Mangala,19,1
Maatsen,19,0
Grealish,19,0
Van den Berg,19,0
Wan-Bissaka,19,1
Richarlison,19,0
N.Semedo,19,0
Daka,19,0
Munetsi,19,
Barkley,19,0
Lukić,19,1
Tarkowski,19,0
Hinshelwood,19,0
Bassey,19,0
Summerville,19,1
Cook,19,1
Janelt,19,0
J.Clarke,19,0
J.Timber,19,0
Davis,19,0
Ings,19,0
Guéhi,19,0
A.Fatawu,19,0
Füllkrug,19,0
Sugawara,19,0
Mazraoui,19,1
Robertson,19,1
Digne,19,0
Mainoo,19,1
Sinisterra,19,0
Scott,19,0
Sessegnon,19,0
Ferguson,19,0
Chaplin,19,0
Maguire,19,1
Malen,19,
Mykolenko,19,0
Dunk,19,0
Carvalho,19,0
McAtee,19,1
Tosin,19,0
Wharton,19,0
Sosa,19,3
Faes,19,0
Kilman,19,0
Mitchell,19,0
Brereton Díaz,19,0
Elliott,19,0
Bergvall,19,0
Nelson,19,0
Hall,19,3
Álvarez,19,0
Cash,19,0
Mount,19,0
Odobert,19,0
Bissouma,19,1
Akanji,19,0
Spence,19,0
C.Richards,19,0
Zabarnyi,19,1
Pinnock,19,0
Winks,19,0
Broadhead,19,2
Cajuste,19,0
Downes,19,0
Doherty,19,1
Calafiori,19,1
Lewis,19,0
Phillips,19,0
Awoniyi,19,1
Eriksen,19,0
Sterling,19,0
Morsy,19,0
Mings,19,1
Dorgu,19,
Aina,19,0
Doyle,19,0
Ugochukwu,19,0
Yarmoliuk,19,0
Burgess,19,0
Hirst,19,0
Bradley,19,0
Konsa,19,0
Ward-Prowse,19,0
James,19,0
McAteer,19,0
Greaves,19,0
Werner,19,0
Adams,19,0
André,19,0
Devenny,19,0
Ajer,19,0
Pau,19,1
Keane,19,0
Wieffer,19,0
Branthwaite,19,1
Castagne,19,1
G.Rodríguez,19,0
N.Gonzalez,19,
De Cordova-Reid,19,0
Garner,19,0
B.Soumaré,19,0
Burns,19,0
Kamara,19,1
Willian,19,
Matheus N.,19,0
Manning,19,0
Johnson,19,0
Toti,19,0
C.Doucouré,19,0
White,19,0
Danso,19,
Longstaff,19,0
Saliba,19,0
Van de Ven,19,0
Jensen,19,0
Agbadou,19,
Young,19,0
Almirón,19,0
Smallbone,19,0
O’Reilly,19,0
Antony,19,0
Alex Moreno,19,0
Zinchenko,19,0
Hill,19,0
Lamptey,19,1
R.Gomes,19,0
S.Bueno,19,1
Veltman,19,0
Philip,19,2
Dragusin,19,1
Cairney,19,0
Iroegbunam,19,0
Hee Chan,19,1
O'Brien,19,0
Buendia,19,0
Walker,19,0
Edouard,19,0
Livramento,19,0
Udogie,19,0
Davies,19,0
Gómez,19,
Wilson,19,0
Dawson,19,1
Bednarek,19,0
Roerslev,19,0
Yoro,19,1
Diop,19,0
Coufal,19,0
Schlupp,19,0
Skipp,19,0
Tsimikas,19,0
Diego Carlos,19,0
F.Kadıoğlu,19,0
Chiesa,19,0
Okoli,19,0
Gruda,19,0
Disasi,19,1
Tuanzebe,19,0
Stephens,19,0
Irving,19,0
Broja,19,3
Al-Hamadi,19,0
Bree,19,1
Todibo,19,0
Scarles,19,0
Miley,19,0
Aké,19,0
Gomez,19,0
Kelly,19,0
George,19,0
Welington,19,
Smith,19,0
M.França,19,0
Lallana,19,0
Y. Chermiti,19,0
W.Fofana,19,0
Reed,19,0
Stewart,19,0
Vestergaard,19,1
Thomas,19,0
Renato Veiga,19,0
Osula,19,0
L.Guilherme,19,1
Cresswell,19,0
Kristiansen,19,0
Trippier,19,0
Moore,19,0
Kiwior,19,0
A. Garcia,19,
Grønbæk,19,
Milner,19,0
Berge,19,0
Jebbison,19,0
Jorginho,19,0
Ricardo,19,0
Stones,19,0
Wood,19,0
Coulibaly,19,
Acheampong,19,0
March,19,0
Chilwell,19,0
Obi,19,
Clyne,19,0
Lewis-Skelly,19,0
Forbs,19,1
Morato,19,0
Mosquera,19,0
Toffolo,19,0
Dewsbury-Hall,19,0
Coady,19,0
Sangaré,19,0
Lavia,19,0
Reguilón,19,0
Cornet,19,0
Mheuka,19,
Senesi,19,0
McTominay,19,0
Evans,19,0
Boly,19,0
Scarlett,19,0
Butler-Oyedeji,19,0
Bella-Kotchap,19,0
Maghoma,19,0
Amo-Ameyaw,19,0
Vinicius,19,0
Agbinone,19,0
Gray,19,0
Henderson,19,0
Patterson,19,0
Collyer,19,0
Igor,19,0
H.Clarke,19,0
Mubama,19,0
Gilmour,19,0
Quansah,19,0
Woolfenden,19,0
Orford,19,0
Amass,19,0
Webster,19,0
Tierney,19,0
Tomiyasu,19,0
King,19,0
Khusanov,19,
Pedro Lima,19,0
Bogarde,19,0
Mudryk,19,0
Arrizabalaga,19,0
J.Cuenca,19,0
Shaw,19,0
Coleman,19,0
Armstrong,19,0
Krafth,19,0
Thiago,19,0
Kayode,19,
Esse,19,
Botman,19,0
Townsend,19,0
Podence,19,0
Konak,19,0
Fraser,19,0
Cahill,19,0
Godo,19,0
Lankshear,19,0
Davies,19,0
I.Osman,19,0
Alves,19,0
Gross,19,0
Onyeka,19,0
Kporha,19,0
Toney,19,0
Pond,19,0
Samuels,19,0
Nichols,19,0
Valdimarsson,19,0
Yogane,19,0
Moran,19,0
Wilson-Esbrand,19,0
Zanka,19,0
Baker-Boaitey,19,0
Barco,19,0
Fitzgerald,19,0
Trevitt,19,0
Simpson-Pusey,19,0
Wright,19,0
Jaros,19,0
Casadei,19,0
Mepham,19,0
Bettinelli,19,0
Neto,19,0
Paulsen,19,0
Travers,19,0
Brierley,19,0
Dasilva,19,0
Bergström,19,0
Flekken,19,0
B.Badiashile,19,0
G.Nunes,19,0
Meupiyou,19,0
Oulad M'hand,19,0
Setford,19,0
Cozier-Duberry,19,0
Mee,19,0
Jørgensen,19,0
Dahoud,19,0
Ogbene,19,0
Dixon,19,0
